LastTrackdt,VehId,VehNo,location.coordinates,location.type
2022-09-26T03:40:57.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:41:57.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:42:57.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:43:57.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:44:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:45:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:46:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:47.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:47:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:48.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:48:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:17.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:48.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:49:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:18.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:37.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:48.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:50:58.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:08.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:18.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:27.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:38.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:48.000Z,169,MH04-EP-836,"[72.969589,19.265667]",Point
2022-09-26T03:51:58.000Z,169,MH04-EP-836,"[72.969582,19.265593]",Point
2022-09-26T03:52:08.000Z,169,MH04-EP-836,"[72.969582,19.265593]",Point
2022-09-26T03:52:18.000Z,169,MH04-EP-836,"[72.969582,19.265593]",Point
2022-09-26T03:52:27.000Z,169,MH04-EP-836,"[72.969681,19.265602]",Point
2022-09-26T03:52:38.000Z,169,MH04-EP-836,"[72.969742,19.265669]",Point
2022-09-26T03:52:48.000Z,169,MH04-EP-836,"[72.969742,19.265669]",Point
2022-09-26T03:52:58.000Z,169,MH04-EP-836,"[72.969696,19.265736]",Point
2022-09-26T03:53:08.000Z,169,MH04-EP-836,"[72.969513,19.265951]",Point
2022-09-26T03:53:18.000Z,169,MH04-EP-836,"[72.969429,19.266235]",Point
2022-09-26T03:53:28.000Z,169,MH04-EP-836,"[72.969421,19.266277]",Point
2022-09-26T03:53:38.000Z,169,MH04-EP-836,"[72.96933,19.266459]",Point
2022-09-26T03:53:48.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:53:58.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:08.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:18.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:28.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:38.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:48.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:54:58.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:08.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:18.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:28.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:38.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:48.000Z,169,MH04-EP-836,"[72.969345,19.266611]",Point
2022-09-26T03:55:58.000Z,169,MH04-EP-836,"[72.969437,19.266727]",Point
2022-09-26T03:56:08.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:56:18.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:56:28.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:56:38.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:56:48.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:56:59.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:57:08.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:57:18.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:57:28.000Z,169,MH04-EP-836,"[72.969429,19.266771]",Point
2022-09-26T03:57:38.000Z,169,MH04-EP-836,"[72.969475,19.266712]",Point
2022-09-26T03:57:49.000Z,169,MH04-EP-836,"[72.969238,19.266581]",Point
2022-09-26T03:57:58.000Z,169,MH04-EP-836,"[72.969299,19.266407]",Point
2022-09-26T03:58:08.000Z,169,MH04-EP-836,"[72.969444,19.266163]",Point
2022-09-26T03:58:18.000Z,169,MH04-EP-836,"[72.969566,19.265839]",Point
2022-09-26T03:58:29.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:58:38.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:58:48.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:58:58.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:59:08.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:59:18.000Z,169,MH04-EP-836,"[72.96965,19.265673]",Point
2022-09-26T03:59:29.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T03:59:38.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T03:59:48.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T03:59:58.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:08.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:18.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:29.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:38.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:48.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:00:58.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:08.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:19.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:29.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:39.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:48.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:01:58.000Z,169,MH04-EP-836,"[72.96965,19.265657]",Point
2022-09-26T04:02:08.000Z,169,MH04-EP-836,"[72.969635,19.265654]",Point
2022-09-26T04:02:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:02:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:02:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:02:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:02:58.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:08.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:03:58.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:04:58.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:05:58.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:06:58.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:07:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:08:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:48.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:09:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:49.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:10:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:39.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:49.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:11:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:49.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:12:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:49.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:13:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:14:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:29.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:15:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:30.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:16:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:30.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:17:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:30.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:18:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:30.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:19:59.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:09.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:19.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:30.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:40.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:50.000Z,169,MH04-EP-836,"[72.969635,19.265652]",Point
2022-09-26T04:20:59.000Z,169,MH04-EP-836,"[72.969688,19.265594]",Point
2022-09-26T04:21:09.000Z,169,MH04-EP-836,"[72.969757,19.265392]",Point
2022-09-26T04:21:20.000Z,169,MH04-EP-836,"[72.969833,19.265112]",Point
2022-09-26T04:21:30.000Z,169,MH04-EP-836,"[72.969833,19.265074]",Point
2022-09-26T04:21:39.000Z,169,MH04-EP-836,"[72.969833,19.265074]",Point
2022-09-26T04:21:49.000Z,169,MH04-EP-836,"[72.969833,19.265074]",Point
2022-09-26T04:22:00.000Z,169,MH04-EP-836,"[72.969833,19.265074]",Point
2022-09-26T04:22:10.000Z,169,MH04-EP-836,"[72.969933,19.26494]",Point
2022-09-26T04:22:20.000Z,169,MH04-EP-836,"[72.970146,19.264938]",Point
2022-09-26T04:22:30.000Z,169,MH04-EP-836,"[72.970345,19.265032]",Point
2022-09-26T04:22:39.000Z,169,MH04-EP-836,"[72.970634,19.265118]",Point
2022-09-26T04:22:50.000Z,169,MH04-EP-836,"[72.971169,19.265244]",Point
2022-09-26T04:23:00.000Z,169,MH04-EP-836,"[72.971565,19.265364]",Point
2022-09-26T04:23:09.000Z,169,MH04-EP-836,"[72.971786,19.265762]",Point
2022-09-26T04:23:20.000Z,169,MH04-EP-836,"[72.971939,19.266357]",Point
2022-09-26T04:23:30.000Z,169,MH04-EP-836,"[72.972008,19.266727]",Point
2022-09-26T04:23:40.000Z,169,MH04-EP-836,"[72.971992,19.267096]",Point
2022-09-26T04:23:50.000Z,169,MH04-EP-836,"[72.972046,19.267323]",Point
2022-09-26T04:24:00.000Z,169,MH04-EP-836,"[72.971802,19.26749]",Point
2022-09-26T04:24:10.000Z,169,MH04-EP-836,"[72.971443,19.267597]",Point
2022-09-26T04:24:20.000Z,169,MH04-EP-836,"[72.97126,19.267838]",Point
2022-09-26T04:24:30.000Z,169,MH04-EP-836,"[72.97139,19.268324]",Point
2022-09-26T04:24:40.000Z,169,MH04-EP-836,"[72.971481,19.268824]",Point
2022-09-26T04:24:50.000Z,169,MH04-EP-836,"[72.971527,19.269339]",Point
2022-09-26T04:25:00.000Z,169,MH04-EP-836,"[72.971527,19.269875]",Point
2022-09-26T04:25:10.000Z,169,MH04-EP-836,"[72.97142,19.270218]",Point
2022-09-26T04:25:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:25:30.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:25:40.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:25:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:10.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:30.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:40.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:26:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:10.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:31.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:40.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:27:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:10.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:31.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:41.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:28:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:10.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:31.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:41.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:29:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:10.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:20.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:31.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:41.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:30:50.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:31:00.000Z,169,MH04-EP-836,"[72.971153,19.270283]",Point
2022-09-26T04:31:10.000Z,169,MH04-EP-836,"[72.970879,19.270332]",Point
2022-09-26T04:31:20.000Z,169,MH04-EP-836,"[72.970665,19.270334]",Point
2022-09-26T04:31:30.000Z,169,MH04-EP-836,"[72.970268,19.270393]",Point
2022-09-26T04:31:40.000Z,169,MH04-EP-836,"[72.969749,19.270536]",Point
2022-09-26T04:31:51.000Z,169,MH04-EP-836,"[72.969147,19.270626]",Point
2022-09-26T04:32:01.000Z,169,MH04-EP-836,"[72.968933,19.2707]",Point
2022-09-26T04:32:10.000Z,169,MH04-EP-836,"[72.968521,19.270798]",Point
2022-09-26T04:32:20.000Z,169,MH04-EP-836,"[72.968048,19.27079]",Point
2022-09-26T04:32:31.000Z,169,MH04-EP-836,"[72.967575,19.270954]",Point
2022-09-26T04:32:41.000Z,169,MH04-EP-836,"[72.967316,19.271038]",Point
2022-09-26T04:32:50.000Z,169,MH04-EP-836,"[72.96714,19.271053]",Point
2022-09-26T04:33:00.000Z,169,MH04-EP-836,"[72.966789,19.270996]",Point
2022-09-26T04:33:11.000Z,169,MH04-EP-836,"[72.966309,19.270779]",Point
2022-09-26T04:33:21.000Z,169,MH04-EP-836,"[72.965904,19.270597]",Point
2022-09-26T04:33:30.000Z,169,MH04-EP-836,"[72.965462,19.27034]",Point
2022-09-26T04:33:41.000Z,169,MH04-EP-836,"[72.965363,19.269968]",Point
