LastTrackdt,location.coordinates,location.type
2022-09-25T02:11:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:25.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:35.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:45.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:12:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:25.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:35.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:13:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:26.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:35.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:14:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:15:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:15:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:15:26.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:16:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:17:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:17:26.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:17:35.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:17:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:17:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:26.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:36.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:18:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:26.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:36.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:19:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:27.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:36.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:20:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:16.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:27.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:36.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:46.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:21:56.000Z,"[72.969826,19.265505]",Point
2022-09-25T02:22:06.000Z,"[72.969826,19.265505]",Point
2022-09-25T10:47:12.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:47:32.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:47:42.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:47:52.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:02.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:13.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:22.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:32.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:42.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:48:52.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:49:02.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:49:22.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:49:32.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:49:42.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:49:52.000Z,"[72.986214,19.247259]",Point
2022-09-25T10:50:02.000Z,"[72.986214,19.247259]",Point
2022-09-25T18:17:54.000Z,"[72.98275,19.208427]",Point
2022-09-25T18:23:05.000Z,"[72.980606,19.206093]",Point
2022-09-25T18:23:14.000Z,"[72.980339,19.206099]",Point
2022-09-25T18:23:24.000Z,"[72.980179,19.206097]",Point
2022-09-25T18:23:35.000Z,"[72.980042,19.206133]",Point
2022-09-25T18:23:45.000Z,"[72.979683,19.206152]",Point
2022-09-25T18:24:05.000Z,"[72.978897,19.206192]",Point
2022-09-25T18:24:24.000Z,"[72.978409,19.206091]",Point
2022-09-25T18:24:35.000Z,"[72.978256,19.205753]",Point
2022-09-25T18:24:45.000Z,"[72.978111,19.20536]",Point
2022-09-25T18:24:55.000Z,"[72.977982,19.205038]",Point
2022-09-25T18:25:04.000Z,"[72.977943,19.204878]",Point
2022-09-25T18:25:14.000Z,"[72.977959,19.204832]",Point
2022-09-25T18:25:25.000Z,"[72.978149,19.204647]",Point
2022-09-25T18:25:35.000Z,"[72.97834,19.204477]",Point
2022-09-25T18:25:45.000Z,"[72.9785,19.204184]",Point
2022-09-25T18:25:54.000Z,"[72.978699,19.203768]",Point
2022-09-25T18:26:15.000Z,"[72.978889,19.202984]",Point
2022-09-25T18:26:35.000Z,"[72.97908,19.202393]",Point
2022-09-25T18:26:45.000Z,"[72.979195,19.202105]",Point
2022-09-25T18:27:05.000Z,"[72.979385,19.201412]",Point
2022-09-25T18:27:15.000Z,"[72.979485,19.200958]",Point
2022-09-25T18:27:25.000Z,"[72.979568,19.200554]",Point
2022-09-25T18:27:35.000Z,"[72.979599,19.200144]",Point
2022-09-25T18:27:45.000Z,"[72.979645,19.199656]",Point
2022-09-25T18:28:05.000Z,"[72.979713,19.199083]",Point
2022-09-25T18:28:16.000Z,"[72.979713,19.199083]",Point
2022-09-25T18:28:35.000Z,"[72.979744,19.198858]",Point
2022-09-25T18:28:45.000Z,"[72.979813,19.198532]",Point
2022-09-25T18:28:55.000Z,"[72.979881,19.198067]",Point
2022-09-25T18:29:05.000Z,"[72.979935,19.197851]",Point
2022-09-25T18:29:15.000Z,"[72.979919,19.19768]",Point
2022-09-25T18:29:25.000Z,"[72.979958,19.197332]",Point
2022-09-25T18:29:35.000Z,"[72.979881,19.197128]",Point
2022-09-25T18:29:46.000Z,"[72.979454,19.197098]",Point
2022-09-25T18:29:55.000Z,"[72.979172,19.197102]",Point
2022-09-25T18:30:05.000Z,"[72.978851,19.197123]",Point
2022-09-25T18:30:15.000Z,"[72.978851,19.197123]",Point
2022-09-25T18:30:26.000Z,"[72.978729,19.197136]",Point
2022-09-25T18:30:54.000Z,"[72.978256,19.197033]",Point
2022-09-25T18:31:05.000Z,"[72.978172,19.196831]",Point
2022-09-25T18:31:15.000Z,"[72.978172,19.196564]",Point
2022-09-25T18:31:26.000Z,"[72.978203,19.196466]",Point
2022-09-25T18:31:35.000Z,"[72.978203,19.196466]",Point
2022-09-25T18:31:45.000Z,"[72.978203,19.196466]",Point
2022-09-25T18:32:06.000Z,"[72.978233,19.196404]",Point
2022-09-25T18:32:16.000Z,"[72.978249,19.196341]",Point
2022-09-25T18:32:25.000Z,"[72.978233,19.196287]",Point
2022-09-25T18:32:35.000Z,"[72.978233,19.196287]",Point
2022-09-25T18:32:45.000Z,"[72.97821,19.196255]",Point
2022-09-25T18:32:56.000Z,"[72.978165,19.196236]",Point
2022-09-25T18:33:06.000Z,"[72.978165,19.196236]",Point
2022-09-25T18:33:16.000Z,"[72.978165,19.196236]",Point
2022-09-25T18:33:25.000Z,"[72.978165,19.196236]",Point
2022-09-25T18:33:35.000Z,"[72.978287,19.196247]",Point
2022-09-25T18:34:06.000Z,"[72.97818,19.196228]",Point
2022-09-25T18:34:16.000Z,"[72.978096,19.196186]",Point
2022-09-25T18:34:25.000Z,"[72.978096,19.196186]",Point
2022-09-25T18:34:35.000Z,"[72.978096,19.196186]",Point
2022-09-25T18:34:46.000Z,"[72.978088,19.19614]",Point
2022-09-25T18:34:56.000Z,"[72.978088,19.19614]",Point
2022-09-25T18:35:06.000Z,"[72.978088,19.19614]",Point
2022-09-25T18:35:16.000Z,"[72.978088,19.19614]",Point
2022-09-25T18:35:36.000Z,"[72.978104,19.196009]",Point
2022-09-25T18:35:46.000Z,"[72.978104,19.196009]",Point
2022-09-25T18:35:56.000Z,"[72.978127,19.19599]",Point
2022-09-25T18:36:06.000Z,"[72.978104,19.195932]",Point
2022-09-25T18:36:15.000Z,"[72.978104,19.195932]",Point
2022-09-25T18:36:25.000Z,"[72.978104,19.195932]",Point
2022-09-25T18:36:36.000Z,"[72.97805,19.19591]",Point
2022-09-25T18:36:56.000Z,"[72.978027,19.195803]",Point
2022-09-25T18:37:06.000Z,"[72.978027,19.195803]",Point
2022-09-25T18:37:15.000Z,"[72.978027,19.195803]",Point
2022-09-25T18:37:26.000Z,"[72.978004,19.19573]",Point
2022-09-25T18:37:36.000Z,"[72.978012,19.195698]",Point
2022-09-25T18:37:46.000Z,"[72.978027,19.195698]",Point
2022-09-25T18:37:56.000Z,"[72.978081,19.195667]",Point
2022-09-25T18:38:06.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:38:15.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:38:26.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:38:36.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:38:46.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:38:56.000Z,"[72.978073,19.195663]",Point
2022-09-25T18:39:06.000Z,"[72.97805,19.195648]",Point
2022-09-25T18:39:16.000Z,"[72.97805,19.195559]",Point
2022-09-25T18:39:26.000Z,"[72.97805,19.195557]",Point
2022-09-25T18:39:36.000Z,"[72.97805,19.195557]",Point
2022-09-25T18:39:46.000Z,"[72.97805,19.195557]",Point
2022-09-25T18:39:56.000Z,"[72.978043,19.195517]",Point
2022-09-25T18:40:06.000Z,"[72.977974,19.195442]",Point
2022-09-25T18:40:16.000Z,"[72.977959,19.195425]",Point
2022-09-25T18:40:26.000Z,"[72.977959,19.195425]",Point
2022-09-25T18:40:46.000Z,"[72.977959,19.195425]",Point
2022-09-25T18:40:56.000Z,"[72.977959,19.195425]",Point
2022-09-25T18:41:06.000Z,"[72.977959,19.195356]",Point
2022-09-25T18:41:16.000Z,"[72.977982,19.195353]",Point
2022-09-25T18:41:26.000Z,"[72.977989,19.195353]",Point
2022-09-25T18:41:36.000Z,"[72.977966,19.195232]",Point
2022-09-25T18:41:46.000Z,"[72.977966,19.195175]",Point
2022-09-25T18:41:56.000Z,"[72.977966,19.195175]",Point
2022-09-25T18:42:07.000Z,"[72.977921,19.195089]",Point
2022-09-25T18:42:16.000Z,"[72.977951,19.195068]",Point
2022-09-25T18:42:26.000Z,"[72.977951,19.195036]",Point
2022-09-25T18:42:36.000Z,"[72.977966,19.195002]",Point
2022-09-25T18:42:46.000Z,"[72.977959,19.194937]",Point
2022-09-25T18:42:57.000Z,"[72.97789,19.194918]",Point
2022-09-25T18:43:06.000Z,"[72.977921,19.194843]",Point
2022-09-25T18:43:16.000Z,"[72.977936,19.194803]",Point
2022-09-25T18:43:26.000Z,"[72.977936,19.194803]",Point
2022-09-25T18:43:36.000Z,"[72.977936,19.194803]",Point
2022-09-25T18:43:46.000Z,"[72.977959,19.194735]",Point
2022-09-25T18:43:57.000Z,"[72.978012,19.194717]",Point
2022-09-25T18:44:06.000Z,"[72.978012,19.194717]",Point
2022-09-25T18:44:16.000Z,"[72.978012,19.194717]",Point
2022-09-25T18:44:26.000Z,"[72.978012,19.194717]",Point
2022-09-25T18:44:36.000Z,"[72.977974,19.194698]",Point
2022-09-25T18:44:57.000Z,"[72.977997,19.19466]",Point
2022-09-25T18:45:06.000Z,"[72.977905,19.194628]",Point
2022-09-25T18:45:36.000Z,"[72.977745,19.194576]",Point
2022-09-25T18:45:47.000Z,"[72.977646,19.194569]",Point
2022-09-25T18:45:57.000Z,"[72.977547,19.194548]",Point
2022-09-25T18:46:06.000Z,"[72.977386,19.194609]",Point
2022-09-25T18:46:16.000Z,"[72.977303,19.194674]",Point
2022-09-25T18:46:26.000Z,"[72.977303,19.194674]",Point
2022-09-25T18:46:47.000Z,"[72.977249,19.194725]",Point
2022-09-25T18:47:06.000Z,"[72.977249,19.194725]",Point
2022-09-25T18:47:16.000Z,"[72.977219,19.194702]",Point
2022-09-25T18:47:27.000Z,"[72.977142,19.194715]",Point
2022-09-25T18:47:37.000Z,"[72.977097,19.194731]",Point
2022-09-25T18:47:47.000Z,"[72.977036,19.194748]",Point
2022-09-25T18:47:56.000Z,"[72.977005,19.194754]",Point
2022-09-25T18:48:06.000Z,"[72.976913,19.194677]",Point
2022-09-25T18:48:17.000Z,"[72.976929,19.194576]",Point
2022-09-25T18:48:27.000Z,"[72.976883,19.194378]",Point
2022-09-25T18:48:37.000Z,"[72.976814,19.194014]",Point
2022-09-25T18:48:46.000Z,"[72.976761,19.193636]",Point
2022-09-25T18:48:57.000Z,"[72.976669,19.192997]",Point
2022-09-25T18:49:07.000Z,"[72.976585,19.192429]",Point
2022-09-25T18:49:16.000Z,"[72.976509,19.192032]",Point
2022-09-25T18:49:37.000Z,"[72.976395,19.191519]",Point
2022-09-25T18:49:46.000Z,"[72.976395,19.191519]",Point
2022-09-25T18:49:56.000Z,"[72.976395,19.191519]",Point
2022-09-25T18:50:07.000Z,"[72.976364,19.191423]",Point
2022-09-25T18:50:17.000Z,"[72.976341,19.191175]",Point
2022-09-25T18:50:36.000Z,"[72.976128,19.190493]",Point
2022-09-25T18:50:57.000Z,"[72.976044,19.189701]",Point
2022-09-25T18:51:16.000Z,"[72.975929,19.189173]",Point
2022-09-25T18:51:37.000Z,"[72.975937,19.188923]",Point
2022-09-25T18:51:57.000Z,"[72.975914,19.188711]",Point
2022-09-25T18:52:17.000Z,"[72.975899,19.188232]",Point
2022-09-25T18:52:27.000Z,"[72.975853,19.188141]",Point
2022-09-25T18:52:46.000Z,"[72.9758,19.18807]",Point
2022-09-25T18:52:57.000Z,"[72.975807,19.187935]",Point
2022-09-25T18:53:27.000Z,"[72.976364,19.18779]",Point
2022-09-25T18:53:36.000Z,"[72.976639,19.187756]",Point
2022-09-25T18:53:47.000Z,"[72.976936,19.187738]",Point
2022-09-25T18:54:07.000Z,"[72.976967,19.187437]",Point
2022-09-25T18:54:17.000Z,"[72.976875,19.187284]",Point
2022-09-25T18:54:26.000Z,"[72.976822,19.187122]",Point
2022-09-25T18:54:37.000Z,"[72.976852,19.187082]",Point
2022-09-25T18:54:47.000Z,"[72.976852,19.187082]",Point
2022-09-25T18:54:57.000Z,"[72.976837,19.18704]",Point
2022-09-25T18:55:17.000Z,"[72.976685,19.186844]",Point
2022-09-25T18:55:27.000Z,"[72.976387,19.186754]",Point
2022-09-25T18:55:37.000Z,"[72.976097,19.186743]",Point
2022-09-25T18:55:47.000Z,"[72.975868,19.186699]",Point
2022-09-25T18:55:57.000Z,"[72.9758,19.18668]",Point
2022-09-25T18:56:07.000Z,"[72.9758,19.18668]",Point
2022-09-25T18:56:17.000Z,"[72.975632,19.186729]",Point
2022-09-25T18:56:27.000Z,"[72.975487,19.1868]",Point
2022-09-25T18:56:37.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:56:47.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:56:58.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:57:07.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:57:17.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:57:27.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:57:37.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:58:07.000Z,"[72.975464,19.186811]",Point
2022-09-25T18:58:17.000Z,"[72.975296,19.186909]",Point
2022-09-25T18:58:27.000Z,"[72.974976,19.186867]",Point
2022-09-25T18:58:37.000Z,"[72.974648,19.18675]",Point
2022-09-25T18:58:48.000Z,"[72.97435,19.186796]",Point
2022-09-25T18:58:57.000Z,"[72.974167,19.186834]",Point
2022-09-25T18:59:17.000Z,"[72.973694,19.186876]",Point
2022-09-25T18:59:38.000Z,"[72.973297,19.186943]",Point
2022-09-25T18:59:47.000Z,"[72.97319,19.18701]",Point
2022-09-25T18:59:57.000Z,"[72.973091,19.18705]",Point
2022-09-25T19:00:07.000Z,"[72.972992,19.187084]",Point
2022-09-25T19:00:18.000Z,"[72.972878,19.18722]",Point
2022-09-25T19:00:28.000Z,"[72.972839,19.187338]",Point
2022-09-25T19:00:37.000Z,"[72.972832,19.187344]",Point
2022-09-25T19:00:47.000Z,"[72.972816,19.187353]",Point
2022-09-25T19:00:57.000Z,"[72.972816,19.187349]",Point
2022-09-25T19:01:08.000Z,"[72.972809,19.187366]",Point
2022-09-25T19:01:18.000Z,"[72.972809,19.18737]",Point
2022-09-25T19:01:28.000Z,"[72.972809,19.187372]",Point
2022-09-25T19:01:37.000Z,"[72.972809,19.187372]",Point
2022-09-25T19:01:57.000Z,"[72.972809,19.187372]",Point
2022-09-25T19:02:08.000Z,"[72.972832,19.187397]",Point
2022-09-25T19:02:18.000Z,"[72.972832,19.187395]",Point
2022-09-25T19:02:28.000Z,"[72.972832,19.187395]",Point
2022-09-25T19:02:37.000Z,"[72.972816,19.187529]",Point
2022-09-25T19:02:47.000Z,"[72.972916,19.187649]",Point
2022-09-25T19:03:08.000Z,"[72.973015,19.187859]",Point
2022-09-25T19:03:18.000Z,"[72.972885,19.187885]",Point
2022-09-25T19:03:27.000Z,"[72.972672,19.18787]",Point
2022-09-25T19:03:37.000Z,"[72.972481,19.187817]",Point
2022-09-25T19:03:48.000Z,"[72.972397,19.187813]",Point
2022-09-25T19:03:58.000Z,"[72.972351,19.187798]",Point
2022-09-25T19:04:08.000Z,"[72.972229,19.187782]",Point
2022-09-25T19:04:18.000Z,"[72.972069,19.187767]",Point
2022-09-25T19:04:27.000Z,"[72.971886,19.187733]",Point
2022-09-25T19:04:38.000Z,"[72.971642,19.187656]",Point
2022-09-25T19:04:58.000Z,"[72.97097,19.187334]",Point
2022-09-25T19:05:18.000Z,"[72.970421,19.18708]",Point
2022-09-25T19:05:38.000Z,"[72.96965,19.187132]",Point
2022-09-25T19:05:58.000Z,"[72.969093,19.187174]",Point
2022-09-25T19:06:18.000Z,"[72.968864,19.187279]",Point
2022-09-25T19:06:38.000Z,"[72.96859,19.187368]",Point
2022-09-25T19:06:48.000Z,"[72.968224,19.187433]",Point
2022-09-25T19:06:57.000Z,"[72.96788,19.187485]",Point
2022-09-25T19:07:18.000Z,"[72.967453,19.187613]",Point
2022-09-25T19:07:28.000Z,"[72.967445,19.187822]",Point
2022-09-25T19:07:38.000Z,"[72.96743,19.188267]",Point
2022-09-25T19:07:58.000Z,"[72.967575,19.18906]",Point
2022-09-25T19:08:18.000Z,"[72.96772,19.190083]",Point
2022-09-25T19:08:28.000Z,"[72.967751,19.190411]",Point
2022-09-25T19:08:38.000Z,"[72.967758,19.190477]",Point
2022-09-25T19:08:48.000Z,"[72.967773,19.190662]",Point
2022-09-25T19:09:08.000Z,"[72.967812,19.191439]",Point
2022-09-25T19:09:18.000Z,"[72.967949,19.191586]",Point
2022-09-25T19:09:28.000Z,"[72.968338,19.19173]",Point
2022-09-25T19:09:38.000Z,"[72.968719,19.191942]",Point
2022-09-25T19:09:48.000Z,"[72.968849,19.192213]",Point
2022-09-25T19:09:58.000Z,"[72.968559,19.192513]",Point
2022-09-25T19:10:08.000Z,"[72.968369,19.192724]",Point
2022-09-25T19:10:18.000Z,"[72.968033,19.193077]",Point
2022-09-25T19:10:38.000Z,"[72.967583,19.193401]",Point
2022-09-25T19:10:48.000Z,"[72.967529,19.19343]",Point
2022-09-25T19:11:08.000Z,"[72.967285,19.193541]",Point
2022-09-25T19:11:28.000Z,"[72.966904,19.193611]",Point
2022-09-25T19:11:38.000Z,"[72.966698,19.193727]",Point
2022-09-25T19:11:48.000Z,"[72.966698,19.194038]",Point
2022-09-25T19:11:59.000Z,"[72.966721,19.194517]",Point
2022-09-25T19:12:09.000Z,"[72.966766,19.194887]",Point
2022-09-25T19:12:18.000Z,"[72.966805,19.195177]",Point
2022-09-25T19:12:48.000Z,"[72.967056,19.196283]",Point
2022-09-25T19:13:09.000Z,"[72.967422,19.197142]",Point
2022-09-25T19:13:28.000Z,"[72.967621,19.197582]",Point
2022-09-25T19:13:49.000Z,"[72.967255,19.198023]",Point
2022-09-25T19:14:09.000Z,"[72.96653,19.198284]",Point
2022-09-25T19:14:19.000Z,"[72.966339,19.19836]",Point
2022-09-25T19:14:38.000Z,"[72.965843,19.198595]",Point
2022-09-25T19:14:49.000Z,"[72.965462,19.198786]",Point
2022-09-25T19:14:59.000Z,"[72.965149,19.198919]",Point
2022-09-25T19:15:18.000Z,"[72.964272,19.199289]",Point
2022-09-25T19:16:19.000Z,"[72.96286,19.199892]",Point
2022-09-25T19:18:29.000Z,"[72.959068,19.201614]",Point
2022-09-25T19:20:29.000Z,"[72.955841,19.203121]",Point
2022-09-25T19:20:39.000Z,"[72.955505,19.203367]",Point
2022-09-25T19:20:49.000Z,"[72.95507,19.203663]",Point
2022-09-25T19:20:59.000Z,"[72.954674,19.203941]",Point
2022-09-25T19:21:09.000Z,"[72.954323,19.204081]",Point
2022-09-25T19:21:19.000Z,"[72.954292,19.204088]",Point
2022-09-25T19:21:29.000Z,"[72.954178,19.204012]",Point
2022-09-25T19:21:39.000Z,"[72.954056,19.203732]",Point
2022-09-25T19:21:49.000Z,"[72.953949,19.203348]",Point
2022-09-25T19:21:59.000Z,"[72.953873,19.203053]",Point
2022-09-25T19:22:09.000Z,"[72.953781,19.202684]",Point
2022-09-25T19:22:19.000Z,"[72.953743,19.202402]",Point
2022-09-25T19:22:29.000Z,"[72.953728,19.202156]",Point
2022-09-25T19:22:39.000Z,"[72.953682,19.201939]",Point
2022-09-25T19:22:59.000Z,"[72.953659,19.20159]",Point
2022-09-25T19:23:09.000Z,"[72.953682,19.201233]",Point
2022-09-25T19:23:29.000Z,"[72.953751,19.200594]",Point
2022-09-25T19:23:39.000Z,"[72.953651,19.200539]",Point
2022-09-25T19:24:09.000Z,"[72.952484,19.200605]",Point
2022-09-25T19:24:19.000Z,"[72.952049,19.200663]",Point
2022-09-25T19:24:39.000Z,"[72.951088,19.200712]",Point
2022-09-25T19:24:50.000Z,"[72.950577,19.200752]",Point
2022-09-25T19:25:09.000Z,"[72.949707,19.200905]",Point
2022-09-25T19:25:29.000Z,"[72.949005,19.201073]",Point
2022-09-25T19:25:49.000Z,"[72.948982,19.20108]",Point
2022-09-25T19:26:09.000Z,"[72.948357,19.201218]",Point
2022-09-25T19:26:30.000Z,"[72.947586,19.201403]",Point
2022-09-25T19:27:00.000Z,"[72.946541,19.201677]",Point
2022-09-25T19:27:10.000Z,"[72.946205,19.201738]",Point
2022-09-25T19:27:29.000Z,"[72.946121,19.201775]",Point
2022-09-25T19:27:39.000Z,"[72.946121,19.201775]",Point
2022-09-25T19:27:50.000Z,"[72.946053,19.201771]",Point
2022-09-25T19:28:19.000Z,"[72.945442,19.201315]",Point
2022-09-25T19:28:40.000Z,"[72.945541,19.201178]",Point
2022-09-25T19:28:50.000Z,"[72.945465,19.201227]",Point
2022-09-25T19:29:09.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:29:19.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:29:30.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:29:40.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:29:50.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:30:00.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:30:09.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:30:30.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:30:40.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:30:50.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:31:00.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:31:09.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:31:30.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:31:40.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:31:50.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:32:00.000Z,"[72.945435,19.201239]",Point
2022-09-25T19:32:10.000Z,"[72.945496,19.20125]",Point
2022-09-25T19:32:40.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:32:50.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:32:59.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:33:20.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:33:30.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:33:40.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:33:50.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:33:59.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:34:10.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:34:20.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:34:30.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:34:40.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:34:50.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:00.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:10.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:20.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:30.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:40.000Z,"[72.945503,19.201246]",Point
2022-09-25T19:35:50.000Z,"[72.945503,19.201246]",Point
