geometry,geometry1,longitude,latitude,highway,name,operator,position,public_transport,ref,route_direction,route_num
Feature,Point,72.954367,19.21722,bus_stop,Khandelwal,Thane Municipal Transport,15,platform,237,1,16
Feature,Point,72.952788,19.218637,bus_stop,Bhu Kendra,Thane Municipal Transport,16,platform,238,1,16
Feature,Point,72.949562,19.224512,bus_stop,Air Force Station,Thane Municipal Transport,17,platform,239,1,16
Feature,Point,72.9483443,19.2291593,bus_stop,Yeoor Gaon,Thane Municipal Transport,18,platform,240,1,16
Feature,Point,72.948033,19.231545,bus_stop,Exotica,Thane Municipal Transport,19,platform,241,1,16
Feature,Point,72.9461797,19.233575,bus_stop,Swanand Ashram,Thane Municipal Transport,20,platform,242,1,16
Feature,Point,72.9451686,19.2351511,bus_stop,Ram Mandir,Thane Municipal Transport,21,platform,243,1,16
Feature,Point,72.9439169,19.2381292,bus_stop,Bhendi Pada,Thane Municipal Transport,22,platform,244,1,16
Feature,Point,72.943232,19.24015,bus_stop,Yeoor / Patonapada,Thane Municipal Transport,23,platform,245,1,16
Feature,Point,72.8579631,19.2815867,bus_stop,Mira Road Station,Thane Municipal Transport,1,platform,2702,0,75
Feature,Point,72.8638375,19.2835357,bus_stop,Umrao,Thane Municipal Transport,2,platform,2703,0,75
Feature,Point,72.870776,19.280336,bus_stop,Jangid Circle,Thane Municipal Transport,3,platform,2704,0,75
Feature,Point,72.8742401,19.2821542,bus_stop,Silver Park,Thane Municipal Transport,4,platform,2705,0,75
Feature,Point,72.8772378,19.279977,bus_stop,Hatkesh,Thane Municipal Transport,5,platform,2706,0,75
Feature,Point,72.8832494,19.2728068,bus_stop,Kashimira,Thane Municipal Transport,6,platform,2707,0,75
Feature,Point,72.8884896,19.2761877,bus_stop,Western Hotel / Lakshmi Baug,Thane Municipal Transport,7,platform,2708,0,75
Feature,Point,72.9047696,19.284982,bus_stop,Varsova / Fountain Hotel,Thane Municipal Transport,8,platform,2709,0,75
Feature,Point,72.9160729,19.2756423,bus_stop,Chena Bridge,Thane Municipal Transport,9,platform,2710,0,75
Feature,Point,72.9226495,19.2790394,bus_stop,Kajupada,Thane Municipal Transport,10,platform,2711,0,75
Feature,Point,72.9408454,19.2856577,bus_stop,Jagannath Mahadev Temple,Thane Municipal Transport,11,platform,2712,0,75
Feature,Point,72.9655661,19.2696963,bus_stop,Kasarvadavali Naka,Thane Municipal Transport,12,platform,2713,0,75
Feature,Point,72.9668789,19.2669816,bus_stop,Sainath Nagar,Thane Municipal Transport,13,platform,2714,0,75
Feature,Point,72.967763,19.2648273,bus_stop,Anand Nagar,Thane Municipal Transport,14,platform,2715,0,75
Feature,Point,72.9699672,19.2594199,bus_stop,Batata Company,Thane Municipal Transport,15,platform,2716,0,75
Feature,Point,72.9725539,19.2529058,bus_stop,Wagh Bill Naka,Thane Municipal Transport,16,platform,2717,0,75
Feature,Point,72.9758022,19.239327,bus_stop,Mulla Bagh,Thane Municipal Transport,17,platform,2718,0,75
Feature,Point,72.9762869,19.235285,bus_stop,Manpada,Thane Municipal Transport,18,platform,2719,0,75
Feature,Point,72.9768786,19.2301961,bus_stop,Lockim / R Mall,Thane Municipal Transport,19,platform,2720,0,75
Feature,Point,72.9776347,19.2239244,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,20,platform,2721,0,75
Feature,Point,72.9781356,19.2157383,bus_stop,Ashapura Mandir,Thane Municipal Transport,21,platform,2722,0,75
Feature,Point,72.9772734,19.2105737,bus_stop,Muktai Nagar,Thane Municipal Transport,22,platform,2723,0,75
Feature,Point,72.9771341,19.2088867,bus_stop,Gokul Nagar,Thane Municipal Transport,23,platform,2724,0,75
Feature,Point,72.9774944,19.2071098,bus_stop,Castle Mill,Thane Municipal Transport,24,platform,2725,0,75
Feature,Point,72.9782634,19.2045533,bus_stop,Holly Cross School,Thane Municipal Transport,25,platform,2726,0,75
Feature,Point,72.9795586,19.201158,bus_stop,Police Line,Thane Municipal Transport,26,platform,2727,0,75
Feature,Point,72.9875949,19.1963966,bus_stop,Kalwa Naka,Thane Municipal Transport,27,platform,2728,0,75
Feature,Point,72.9907903,19.1968484,bus_stop,Manisha Nagar,Thane Municipal Transport,28,platform,2729,0,75
Feature,Point,73.0013565,19.2018146,bus_stop,Kharegaon Naka,Thane Municipal Transport,29,platform,2730,0,75
Feature,Point,73.0138434,19.2095195,bus_stop,Sainath Nagar,Thane Municipal Transport,30,platform,2731,0,75
Feature,Point,73.0157015,19.210622,bus_stop,Reti Bunder Circle,Thane Municipal Transport,31,platform,2732,0,75
Feature,Point,73.0178146,19.2070781,bus_stop,Retibunder 3,Thane Municipal Transport,32,platform,2733,0,75
Feature,Point,73.0199345,19.2034565,bus_stop,Retibunder 2,Thane Municipal Transport,33,platform,2734,0,75
Feature,Point,73.0223724,19.2004028,bus_stop,Retuibunder 1,Thane Municipal Transport,34,platform,2735,0,75
Feature,Point,73.0228213,19.1900775,bus_stop,Mumbra,Thane Municipal Transport,35,platform,2736,0,75
Feature,Point,73.0213086,19.1857956,bus_stop,Lalit Clinic,Thane Municipal Transport,36,platform,2737,0,75
Feature,Point,73.0225168,19.183541,bus_stop,Mumbra Police Station,Thane Municipal Transport,37,platform,2738,0,75
Feature,Point,73.0230946,19.1746934,bus_stop,Amrut Nagar,Thane Municipal Transport,38,platform,2739,0,75
Feature,Point,73.0236427,19.1719916,bus_stop,Kismat Colony,Thane Municipal Transport,39,platform,2740,0,75
Feature,Point,73.0245739,19.1701109,bus_stop,Tanwar Nagar,Thane Municipal Transport,40,platform,2741,0,75
Feature,Point,73.0259529,19.1680986,bus_stop,Kaka Nagar,Thane Municipal Transport,41,platform,2742,0,75
Feature,Point,73.0270827,19.1664979,bus_stop,Kausa,Thane Municipal Transport,42,platform,2743,0,75
Feature,Point,73.0284303,19.1645503,bus_stop,Kausa Jama Masjid,Thane Municipal Transport,43,platform,2744,0,75
Feature,Point,73.03001731,19.16046347,bus_stop,Khalsekar,Thane Municipal Transport,44,platform,2745,0,75
Feature,Point,73.0316521,19.1575127,bus_stop,Bharat Gears,Thane Municipal Transport,45,platform,2746,0,75
Feature,Point,73.0313137,19.157587,bus_stop,Bharat Gears,Thane Municipal Transport,1,platform,2747,1,75
Feature,Point,73.0284837,19.1633165,bus_stop,Shimla Park,Thane Municipal Transport,2,platform,2748,1,75
Feature,Point,73.0283333,19.1643098,bus_stop,Kousa Jama Masjid,Thane Municipal Transport,3,platform,2749,1,75
Feature,Point,73.026919,19.1664791,bus_stop,Kousa,Thane Municipal Transport,4,platform,2750,1,75
Feature,Point,73.024443,19.1700719,bus_stop,Tanwar Nagar,Thane Municipal Transport,5,platform,2751,1,75
Feature,Point,73.0234517,19.1720223,bus_stop,Jalim Kura Mandir / Kismat Colony,Thane Municipal Transport,6,platform,2752,1,75
Feature,Point,73.0230145,19.1739743,bus_stop,Amrut Nagar,Thane Municipal Transport,7,platform,2753,1,75
Feature,Point,73.0226532,19.1774723,bus_stop,Mumbra Shiv Mandir,Thane Municipal Transport,8,platform,2754,1,75
Feature,Point,73.0224167,19.1802254,bus_stop,Sanjaya Nagar,Thane Municipal Transport,9,platform,2755,1,75
Feature,Point,73.0223411,19.1832987,bus_stop,Mumbra Police Station,Thane Municipal Transport,10,platform,2756,1,75
Feature,Point,73.0226129,19.1899457,bus_stop,Mumbra,Thane Municipal Transport,11,platform,2757,1,75
Feature,Point,73.0204258,19.2025627,bus_stop,Retibndar No.2,Thane Municipal Transport,12,platform,2758,1,75
Feature,Point,73.0165748,19.2100289,bus_stop,Reti Bunder Circle,Thane Municipal Transport,13,platform,2759,1,75
Feature,Point,73.0132399,19.2090331,bus_stop,Sainath Nagar,Thane Municipal Transport,14,platform,2760,1,75
Feature,Point,73.0072484,19.20485948,bus_stop,Raj Park,Thane Municipal Transport,15,platform,2761,1,75
Feature,Point,73.00457054,19.20294476,bus_stop,Saffire,Thane Municipal Transport,16,platform,2762,1,75
Feature,Point,73.0016871,19.2018257,bus_stop,Kharegaon Naka,Thane Municipal Transport,17,platform,2763,1,75
Feature,Point,72.995352,19.1986817,bus_stop,Sukur Park,Thane Municipal Transport,18,platform,2764,1,75
Feature,Point,72.9935878,19.1977753,bus_stop,Sahyadri Society,Thane Municipal Transport,19,platform,2765,1,75
Feature,Point,72.9917207,19.1969826,bus_stop,Manisha Nagar,Thane Municipal Transport,20,platform,2766,1,75
Feature,Point,72.9874003,19.1958364,bus_stop,Kalwa Naka,Thane Municipal Transport,21,platform,2767,1,75
Feature,Point,72.9812305,19.1988962,bus_stop,R.T.O Thane,Thane Municipal Transport,22,platform,2768,1,75
Feature,Point,72.9792971,19.2012512,bus_stop,Police Line,Thane Municipal Transport,23,platform,2769,1,75
Feature,Point,72.9799637,19.2030593,bus_stop,Rabodi,Thane Municipal Transport,24,platform,2770,1,75
Feature,Point,72.9771852,19.207308,bus_stop,Castle Mill,Thane Municipal Transport,25,platform,2771,1,75
Feature,Point,72.977019,19.2093516,bus_stop,Gokul Nagar,Thane Municipal Transport,26,platform,2772,1,75
Feature,Point,72.9771201,19.2108308,bus_stop,Muktai Nagar,Thane Municipal Transport,27,platform,2773,1,75
Feature,Point,72.9773378,19.2144877,bus_stop,Majiwada Naka,Thane Municipal Transport,28,platform,2774,1,75
Feature,Point,72.9777805,19.2162557,bus_stop,Ashapura Mandir,Thane Municipal Transport,29,platform,2775,1,75
Feature,Point,72.9775214,19.2210928,bus_stop,Kapurbawdi,Thane Municipal Transport,30,platform,2776,1,75
Feature,Point,72.9773098,19.2234478,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,31,platform,2777,1,75
Feature,Point,72.9765502,19.2298508,bus_stop,Lokim Company / R Mall,Thane Municipal Transport,32,platform,2778,1,75
Feature,Point,72.975892,19.2349982,bus_stop,Manpada,Thane Municipal Transport,33,platform,2779,1,75
Feature,Point,72.9754824,19.2390518,bus_stop,Mulla Bagh,Thane Municipal Transport,34,platform,2780,1,75
Feature,Point,72.9752877,19.2473514,bus_stop,Patli Pada,Thane Municipal Transport,35,platform,2781,1,75
Feature,Point,72.9722747,19.2527317,bus_stop,Wagh Bill Naka,Thane Municipal Transport,36,platform,2782,1,75
Feature,Point,72.9704797,19.2571146,bus_stop,Panchamrit,Thane Municipal Transport,37,platform,2783,1,75
Feature,Point,72.9630672,19.2721207,bus_stop,Garib Nagar,Thane Municipal Transport,38,platform,2784,1,75
Feature,Point,72.9518944,19.2835373,bus_stop,Bhaindar Pada,Thane Municipal Transport,39,platform,2785,1,75
Feature,Point,72.9362916,19.2850974,bus_stop,Gaimukh,Thane Municipal Transport,40,platform,2786,1,75
Feature,Point,72.9225697,19.2787707,bus_stop,Kajupada,Thane Municipal Transport,41,platform,2787,1,75
Feature,Point,72.91645,19.2757892,bus_stop,Chena Bridge,Thane Municipal Transport,42,platform,2788,1,75
Feature,Point,72.9069312,19.2823045,bus_stop,"Shashkiy Vishram Gruh Versova, Ghodbunder",Thane Municipal Transport,43,platform,2789,1,75
Feature,Point,72.9045311,19.2849119,bus_stop,Varsova / Fountain Hotel,Thane Municipal Transport,44,platform,2790,1,75
Feature,Point,72.8932576,19.2868125,bus_stop,Ghodbunder Village,Thane Municipal Transport,45,platform,2791,1,75
Feature,Point,72.8890977,19.276138,bus_stop,Western Hotel / Lakshmi Baug,Thane Municipal Transport,46,platform,2792,1,75
Feature,Point,72.8860043,19.2741233,bus_stop,Kashi Village,Thane Municipal Transport,47,platform,2793,1,75
Feature,Point,72.8822975,19.2714734,bus_stop,Kashimira,Thane Municipal Transport,48,platform,2794,1,75
Feature,Point,72.8788423,19.2784498,bus_stop,Green Park / Pleasant Park,Thane Municipal Transport,49,platform,2795,1,75
Feature,Point,72.8739458,19.2820123,bus_stop,Silver Park,Thane Municipal Transport,50,platform,2796,1,75
Feature,Point,72.8580994,19.2813686,bus_stop,Mira Road Station,Thane Municipal Transport,51,platform,2797,1,75
Feature,Point,72.9565895,19.162909,bus_stop,Kelkar College,Thane Municipal Transport,1,platform,2798,0,121
Feature,Point,72.9597866,19.1660172,bus_stop,Sane Guruji Chowk,Thane Municipal Transport,2,platform,2799,0,121
Feature,Point,72.9616998,19.1707653,bus_stop,Endavour Society,Thane Municipal Transport,3,platform,2800,0,121
Feature,Point,72.9617686,19.1735087,bus_stop,Gavanpada,Thane Municipal Transport,4,platform,2801,0,121
Feature,Point,72.9580454,19.173848,bus_stop,Mulund Station (W),Thane Municipal Transport,5,platform,2802,0,121
Feature,Point,72.9519274,19.1755892,bus_stop,Pach Rasta,Thane Municipal Transport,6,platform,2803,0,121
Feature,Point,72.9505497,19.1786106,bus_stop,Gyan Sarita Sada,Thane Municipal Transport,7,platform,2804,0,121
Feature,Point,72.9452708,19.1792006,bus_stop,Kamagar Hospital Mulund,Thane Municipal Transport,8,platform,2805,0,121
Feature,Point,72.9502419,19.1835297,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,9,platform,2806,0,121
Feature,Point,72.9543267,19.1844966,bus_stop,Mulund Check Naka,Thane Municipal Transport,10,platform,2807,0,121
Feature,Point,72.9581603,19.185982,bus_stop,Kashish Park,Thane Municipal Transport,11,platform,2808,0,121
Feature,Point,72.9610779,19.1869222,bus_stop,Johnson Company,Thane Municipal Transport,12,platform,2809,0,121
Feature,Point,72.9625624,19.1879402,bus_stop,Teen Hath Naka,Thane Municipal Transport,13,platform,2810,0,121
Feature,Point,72.9623163,19.1956473,bus_stop,Louiswadi,Thane Municipal Transport,14,platform,2811,0,121
Feature,Point,72.9628978,19.1991464,bus_stop,Nitin Company,Thane Municipal Transport,15,platform,2812,0,121
Feature,Point,72.9679266,19.2039759,bus_stop,Cadbury Juction,Thane Municipal Transport,16,platform,2813,0,121
Feature,Point,72.9730963,19.2089575,bus_stop,Jupiter Hospital,Thane Municipal Transport,17,platform,2814,0,121
Feature,Point,72.9770458,19.21296,bus_stop,Hardas Nagar,Thane Municipal Transport,18,platform,2815,0,121
Feature,Point,72.9773371,19.2144875,bus_stop,Majiwada Naka,Thane Municipal Transport,19,platform,2816,0,121
Feature,Point,72.9777804,19.2162561,bus_stop,Ashapura Mandir,Thane Municipal Transport,20,platform,2817,0,121
Feature,Point,72.977521,19.2210927,bus_stop,Kapurbawdi,Thane Municipal Transport,21,platform,2818,0,121
Feature,Point,72.9773109,19.2234482,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,22,platform,2819,0,121
Feature,Point,72.9765499,19.2298501,bus_stop,Lokim Company / R Mall,Thane Municipal Transport,23,platform,2820,0,121
Feature,Point,72.9758925,19.2349981,bus_stop,Manpada,Thane Municipal Transport,24,platform,2821,0,121
Feature,Point,72.9754847,19.2390518,bus_stop,Mulla Bagh,Thane Municipal Transport,25,platform,2822,0,121
Feature,Point,72.9755119,19.2410104,bus_stop,Azad Nagar Naka,Thane Municipal Transport,26,platform,2823,0,121
Feature,Point,72.9771555,19.2408153,bus_stop,St. Xaviers School,Thane Municipal Transport,27,platform,2824,0,121
Feature,Point,72.98055,19.2394464,bus_stop,Azad Nagar,Thane Municipal Transport,28,platform,2825,0,121
Feature,Point,72.9815388,19.241329,bus_stop,Brahmand Phase 1/2,Thane Municipal Transport,29,platform,2826,0,121
Feature,Point,72.9827308,19.2434471,bus_stop,Swastik Park,Thane Municipal Transport,30,platform,2827,0,121
Feature,Point,72.983566,19.2450233,bus_stop,Brahmand Phase 5,Thane Municipal Transport,31,platform,2828,0,121
Feature,Point,72.9846934,19.246633,bus_stop,Brahmand Phase 6,Thane Municipal Transport,32,platform,2829,0,121
Feature,Point,72.9861329,19.2474809,bus_stop,Brahmand / Dharmacha Pada,Thane Municipal Transport,33,platform,2830,0,121
Feature,Point,72.9861424,19.2474735,bus_stop,Brahmand / Dharmacha Pada,Thane Municipal Transport,1,platform,2831,1,121
Feature,Point,72.9846804,19.2464834,bus_stop,Brahmand Phase 6,Thane Municipal Transport,2,platform,2832,1,121
Feature,Point,72.9835697,19.2449148,bus_stop,Brahmand Phase 5,Thane Municipal Transport,3,platform,2833,1,121
Feature,Point,72.9829324,19.2433851,bus_stop,Swastik Park,Thane Municipal Transport,4,platform,2834,1,121
Feature,Point,72.98123833,19.241155,bus_stop,"Brahmand Phase 1,2",Thane Municipal Transport,5,platform,2835,1,121
Feature,Point,72.9806724,19.2394614,bus_stop,Azad Nagar,Thane Municipal Transport,6,platform,2836,1,121
Feature,Point,72.9771555,19.2408147,bus_stop,St. Xaviers School,Thane Municipal Transport,7,platform,2837,1,121
Feature,Point,72.9759219,19.2410253,bus_stop,Azad Nagar Naka,Thane Municipal Transport,8,platform,2838,1,121
Feature,Point,72.9758017,19.239326,bus_stop,Mulla Bagh,Thane Municipal Transport,9,platform,2839,1,121
Feature,Point,72.9762868,19.2352851,bus_stop,Manpada,Thane Municipal Transport,10,platform,2840,1,121
Feature,Point,72.9768598,19.2301966,bus_stop,Lokim Company / R Mall,Thane Municipal Transport,11,platform,2841,1,121
Feature,Point,72.9776175,19.2239243,bus_stop,Tattvagyan Vidyapeeth,Thane Municipal Transport,12,platform,1968,1,121
Feature,Point,72.9779878,19.2208021,bus_stop,Kapurbawdi,Thane Municipal Transport,13,platform,2842,1,121
Feature,Point,72.9781351,19.2157389,bus_stop,Ashapura Mandir,Thane Municipal Transport,14,platform,2843,1,121
Feature,Point,72.9779953,19.2143151,bus_stop,Majiwada Naka,Thane Municipal Transport,15,platform,2844,1,121
Feature,Point,72.9746018,19.2097005,bus_stop,Siddhivinayak Tower,Thane Municipal Transport,16,platform,2845,1,121
Feature,Point,72.9725179,19.207685,bus_stop,Flower Valley / Jupiter Hospital,Thane Municipal Transport,17,platform,2846,1,121
Feature,Point,72.9687136,19.204051,bus_stop,Cadbury Junction,Thane Municipal Transport,18,platform,2847,1,121
Feature,Point,72.9634124,19.1988483,bus_stop,Nitin Company,Thane Municipal Transport,19,platform,2848,1,121
Feature,Point,72.9626167,19.1956087,bus_stop,Louiswadi,Thane Municipal Transport,20,platform,2849,1,121
Feature,Point,72.962743,19.1877049,bus_stop,Teen Hath Naka,Thane Municipal Transport,21,platform,2850,1,121
Feature,Point,72.9611656,19.1866934,bus_stop,Johnson Company,Thane Municipal Transport,22,platform,2851,1,121
Feature,Point,72.9580224,19.1857279,bus_stop,Kashish Park,Thane Municipal Transport,23,platform,2852,1,121
Feature,Point,72.9543677,19.1842547,bus_stop,Mulund Check Naka,Thane Municipal Transport,24,platform,2853,1,121
Feature,Point,72.9502479,19.1833414,bus_stop,Santoshi Mata Mandir,Thane Municipal Transport,25,platform,2854,1,121
Feature,Point,72.9457084,19.1796174,bus_stop,Kamgar Hospital Mulund,Thane Municipal Transport,26,platform,2855,1,121
Feature,Point,72.9505945,19.1787395,bus_stop,Gyan Sarita Sada,Thane Municipal Transport,27,platform,2856,1,121
Feature,Point,72.9513191,19.1758264,bus_stop,Pach Rasta Devidayal Road,Thane Municipal Transport,28,platform,2857,1,121
Feature,Point,72.9580166,19.17469,bus_stop,Mulund Court / Mulund Station (W),Thane Municipal Transport,29,platform,2858,1,121
Feature,Point,72.9619358,19.1738778,bus_stop,Gavanpada,Thane Municipal Transport,30,platform,2859,1,121
Feature,Point,72.961904,19.1708011,bus_stop,Endeavour Society,Thane Municipal Transport,31,platform,2860,1,121
Feature,Point,72.9601562,19.1664543,bus_stop,Sane Guruji Chowk,Thane Municipal Transport,32,platform,2861,1,121
